Symptom,Disease,Country,Count
analysed,protozoa,india,1
endemic,protozoa,india,1
factors,protozoa,india,1
pallor,protozoa,india,1
anemia,protozoa,india,1
protozoa,reservoir,india,1
positive,protozoa,india,1
detected,protozoa,india,1
indian,protozoa,india,1
examination,protozoa,india,1
initiate,protozoa,india,1
poor,protozoa,india,1
protozoa,splenomegaly,india,1
higher,protozoa,india,1
protozoa,residence,india,1
level,protozoa,india,1
hlh,protozoa,india,1
objectives,protozoa,india,1
malaise,protozoa,india,1
protozoa,sewage,india,1
identified,protozoa,india,1
lethal,protozoa,india,1
abnormality,protozoa,india,1
complications,protozoa,india,1
population,protozoa,india,1
disease,protozoa,india,1
outcomes,protozoa,india,1
organ,protozoa,india,1
admitted,protozoa,india,1
intracellular,protozoa,india,1
fever,protozoa,india,1
mortality,uttarakhand,india,1
sepsis,uttarakhand,india,1
hepatomegaly,uttarakhand,india,1
himalayan,uttarakhand,india,1
sea,uttarakhand,india,1
demographics,uttarakhand,india,1
states,uttarakhand,india,1
leukopenia,uttarakhand,india,1
jharkhand,uttarakhand,india,1
bihar,uttarakhand,india,1
rishikesh,uttarakhand,india,1
proforma,uttarakhand,india,1
primary,uttarakhand,india,1
uttarakhand,vegetation,india,1
reasons,uttarakhand,india,1
thrombocytopenia,uttarakhand,india,1
emergence,uttarakhand,india,1
govt,uttarakhand,india,1
analysed,uttarakhand,india,1
endemic,uttarakhand,india,1
factors,uttarakhand,india,1
pallor,uttarakhand,india,1
anemia,uttarakhand,india,1
reservoir,uttarakhand,india,1
positive,uttarakhand,india,1
detected,uttarakhand,india,1
indian,uttarakhand,india,1
examination,uttarakhand,india,1
initiate,uttarakhand,india,1
poor,uttarakhand,india,1
splenomegaly,uttarakhand,india,1
higher,uttarakhand,india,1
residence,uttarakhand,india,1
level,uttarakhand,india,1
hlh,uttarakhand,india,1
objectives,uttarakhand,india,1
malaise,uttarakhand,india,1
sewage,uttarakhand,india,1
identified,uttarakhand,india,1
lethal,uttarakhand,india,1
abnormality,uttarakhand,india,1
complications,uttarakhand,india,1
population,uttarakhand,india,1
disease,uttarakhand,india,1
outcomes,uttarakhand,india,1
organ,uttarakhand,india,1
admitted,uttarakhand,india,1
intracellular,uttarakhand,india,1
fever,uttarakhand,india,1
mortality,sepsis,india,1
hepatomegaly,mortality,india,1
himalayan,mortality,india,1
mortality,sea,india,1
demographics,mortality,india,1
mortality,states,india,1
leukopenia,mortality,india,1
jharkhand,mortality,india,1
bihar,mortality,india,1
mortality,rishikesh,india,1
mortality,proforma,india,1
mortality,primary,india,1
mortality,vegetation,india,1
mortality,reasons,india,1
mortality,thrombocytopenia,india,1
emergence,mortality,india,1
govt,mortality,india,1
analysed,mortality,india,1
endemic,mortality,india,1
factors,mortality,india,1
mortality,pallor,india,1
anemia,mortality,india,1
mortality,reservoir,india,1
mortality,positive,india,1
detected,mortality,india,1
examination,mortality,india,1
initiate,mortality,india,1
mortality,poor,india,1
mortality,splenomegaly,india,1
mortality,residence,india,1
hlh,mortality,india,1
mortality,objectives,india,1
malaise,mortality,india,1
mortality,sewage,india,1
lethal,mortality,india,1
abnormality,mortality,india,1
mortality,population,india,1
mortality,organ,india,1
intracellular,mortality,india,1
hepatomegaly,sepsis,india,1
himalayan,sepsis,india,1
sea,sepsis,india,1
demographics,sepsis,india,1
sepsis,states,india,1
leukopenia,sepsis,india,1
jharkhand,sepsis,india,1
bihar,sepsis,india,1
rishikesh,sepsis,india,1
proforma,sepsis,india,1
primary,sepsis,india,1
sepsis,vegetation,india,1
reasons,sepsis,india,1
sepsis,thrombocytopenia,india,1
emergence,sepsis,india,1
govt,sepsis,india,1
analysed,sepsis,india,1
endemic,sepsis,india,1
factors,sepsis,india,1
pallor,sepsis,india,1
anemia,sepsis,india,1
reservoir,sepsis,india,1
positive,sepsis,india,1
detected,sepsis,india,1
indian,sepsis,india,1
examination,sepsis,india,1
initiate,sepsis,india,1
poor,sepsis,india,1
sepsis,splenomegaly,india,1
higher,sepsis,india,1
residence,sepsis,india,1
level,sepsis,india,1
hlh,sepsis,india,1
objectives,sepsis,india,1
malaise,sepsis,india,1
sepsis,sewage,india,1
identified,sepsis,india,1
lethal,sepsis,india,1
abnormality,sepsis,india,1
complications,sepsis,india,1
population,sepsis,india,1
disease,sepsis,india,1
outcomes,sepsis,india,1
organ,sepsis,india,1
admitted,sepsis,india,1
intracellular,sepsis,india,1
fever,sepsis,india,1
hepatomegaly,himalayan,india,1
hepatomegaly,sea,india,1
demographics,hepatomegaly,india,1
hepatomegaly,states,india,1
hepatomegaly,leukopenia,india,1
hepatomegaly,jharkhand,india,1
hepatomegaly,rishikesh,india,1
hepatomegaly,proforma,india,1
hepatomegaly,primary,india,1
hepatomegaly,vegetation,india,1
hepatomegaly,reasons,india,1
hepatomegaly,thrombocytopenia,india,1
emergence,hepatomegaly,india,1
govt,hepatomegaly,india,1
analysed,hepatomegaly,india,1
endemic,hepatomegaly,india,1
factors,hepatomegaly,india,1
hepatomegaly,pallor,india,1
hepatomegaly,reservoir,india,1
hepatomegaly,positive,india,1
hepatomegaly,indian,india,1
examination,hepatomegaly,india,1
hepatomegaly,initiate,india,1
hepatomegaly,poor,india,1
hepatomegaly,higher,india,1
hepatomegaly,residence,india,1
hepatomegaly,level,india,1
hepatomegaly,hlh,india,1
hepatomegaly,objectives,india,1
hepatomegaly,malaise,india,1
hepatomegaly,sewage,india,1
hepatomegaly,identified,india,1
hepatomegaly,lethal,india,1
abnormality,hepatomegaly,india,1
complications,hepatomegaly,india,1
disease,hepatomegaly,india,1
hepatomegaly,organ,india,1
admitted,hepatomegaly,india,1
hepatomegaly,intracellular,india,1
himalayan,sea,india,1
demographics,himalayan,india,1
himalayan,states,india,1
himalayan,leukopenia,india,1
himalayan,jharkhand,india,1
bihar,himalayan,india,1
himalayan,rishikesh,india,1
himalayan,proforma,india,1
himalayan,primary,india,1
himalayan,vegetation,india,1
himalayan,reasons,india,1
himalayan,thrombocytopenia,india,1
emergence,himalayan,india,1
govt,himalayan,india,1
analysed,himalayan,india,1
endemic,himalayan,india,1
factors,himalayan,india,1
himalayan,pallor,india,1
anemia,himalayan,india,1
himalayan,reservoir,india,1
himalayan,positive,india,1
detected,himalayan,india,1
himalayan,indian,india,1
examination,himalayan,india,1
himalayan,initiate,india,1
himalayan,poor,india,1
himalayan,splenomegaly,india,1
higher,himalayan,india,1
himalayan,residence,india,1
himalayan,level,india,1
himalayan,hlh,india,1
himalayan,objectives,india,1
himalayan,malaise,india,1
himalayan,sewage,india,1
himalayan,identified,india,1
himalayan,lethal,india,1
abnormality,himalayan,india,1
complications,himalayan,india,1
himalayan,population,india,1
disease,himalayan,india,1
himalayan,outcomes,india,1
himalayan,organ,india,1
admitted,himalayan,india,1
himalayan,intracellular,india,1
fever,himalayan,india,1
demographics,sea,india,1
sea,states,india,1
leukopenia,sea,india,1
jharkhand,sea,india,1
bihar,sea,india,1
rishikesh,sea,india,1
proforma,sea,india,1
primary,sea,india,1
sea,vegetation,india,1
reasons,sea,india,1
sea,thrombocytopenia,india,1
emergence,sea,india,1
govt,sea,india,1
analysed,sea,india,1
endemic,sea,india,1
factors,sea,india,1
pallor,sea,india,1
anemia,sea,india,1
reservoir,sea,india,1
positive,sea,india,1
detected,sea,india,1
indian,sea,india,1
examination,sea,india,1
initiate,sea,india,1
poor,sea,india,1
sea,splenomegaly,india,1
higher,sea,india,1
residence,sea,india,1
level,sea,india,1
hlh,sea,india,1
objectives,sea,india,1
malaise,sea,india,1
sea,sewage,india,1
identified,sea,india,1
lethal,sea,india,1
abnormality,sea,india,1
complications,sea,india,1
population,sea,india,1
disease,sea,india,1
outcomes,sea,india,1
organ,sea,india,1
admitted,sea,india,1
intracellular,sea,india,1
fever,sea,india,1
demographics,states,india,1
demographics,leukopenia,india,1
demographics,jharkhand,india,1
bihar,demographics,india,1
demographics,rishikesh,india,1
demographics,proforma,india,1
demographics,primary,india,1
demographics,vegetation,india,1
demographics,reasons,india,1
demographics,thrombocytopenia,india,1
demographics,emergence,india,1
demographics,govt,india,1
analysed,demographics,india,1
demographics,endemic,india,1
demographics,factors,india,1
demographics,pallor,india,1
anemia,demographics,india,1
demographics,reservoir,india,1
demographics,detected,india,1
demographics,indian,india,1
demographics,examination,india,1
demographics,initiate,india,1
demographics,poor,india,1
demographics,splenomegaly,india,1
demographics,higher,india,1
demographics,residence,india,1
demographics,level,india,1
demographics,hlh,india,1
demographics,objectives,india,1
demographics,malaise,india,1
demographics,sewage,india,1
demographics,identified,india,1
demographics,lethal,india,1
abnormality,demographics,india,1
complications,demographics,india,1
demographics,population,india,1
demographics,disease,india,1
demographics,outcomes,india,1
demographics,organ,india,1
admitted,demographics,india,1
demographics,intracellular,india,1
leukopenia,states,india,1
jharkhand,states,india,1
bihar,states,india,1
rishikesh,states,india,1
proforma,states,india,1
primary,states,india,1
states,vegetation,india,1
reasons,states,india,1
states,thrombocytopenia,india,1
emergence,states,india,1
govt,states,india,1
analysed,states,india,1
endemic,states,india,1
factors,states,india,1
pallor,states,india,1
anemia,states,india,1
reservoir,states,india,1
positive,states,india,1
detected,states,india,1
indian,states,india,1
examination,states,india,1
initiate,states,india,1
poor,states,india,1
splenomegaly,states,india,1
higher,states,india,1
residence,states,india,1
level,states,india,1
hlh,states,india,1
objectives,states,india,1
malaise,states,india,1
sewage,states,india,1
identified,states,india,1
lethal,states,india,1
abnormality,states,india,1
complications,states,india,1
population,states,india,1
disease,states,india,1
outcomes,states,india,1
organ,states,india,1
admitted,states,india,1
intracellular,states,india,1
fever,states,india,1
jharkhand,leukopenia,india,1
bihar,leukopenia,india,1
leukopenia,rishikesh,india,1
leukopenia,proforma,india,1
leukopenia,primary,india,1
leukopenia,vegetation,india,1
leukopenia,reasons,india,1
leukopenia,thrombocytopenia,india,1
emergence,leukopenia,india,1
govt,leukopenia,india,1
analysed,leukopenia,india,1
endemic,leukopenia,india,1
factors,leukopenia,india,1
leukopenia,pallor,india,1
anemia,leukopenia,india,1
leukopenia,reservoir,india,1
leukopenia,positive,india,1
detected,leukopenia,india,1
indian,leukopenia,india,1
examination,leukopenia,india,1
initiate,leukopenia,india,1
leukopenia,poor,india,1
leukopenia,splenomegaly,india,1
higher,leukopenia,india,1
leukopenia,residence,india,1
leukopenia,level,india,1
hlh,leukopenia,india,1
leukopenia,objectives,india,1
leukopenia,malaise,india,1
leukopenia,sewage,india,1
identified,leukopenia,india,1
lethal,leukopenia,india,1
abnormality,leukopenia,india,1
complications,leukopenia,india,1
leukopenia,population,india,1
disease,leukopenia,india,1
leukopenia,outcomes,india,1
leukopenia,organ,india,1
admitted,leukopenia,india,1
intracellular,leukopenia,india,1
fever,leukopenia,india,1
bihar,jharkhand,india,1
jharkhand,rishikesh,india,1
jharkhand,proforma,india,1
jharkhand,primary,india,1
jharkhand,vegetation,india,1
jharkhand,reasons,india,1
jharkhand,thrombocytopenia,india,1
emergence,jharkhand,india,1
govt,jharkhand,india,1
analysed,jharkhand,india,1
endemic,jharkhand,india,1
factors,jharkhand,india,1
jharkhand,pallor,india,1
anemia,jharkhand,india,1
jharkhand,reservoir,india,1
jharkhand,positive,india,1
detected,jharkhand,india,1
indian,jharkhand,india,1
examination,jharkhand,india,1
initiate,jharkhand,india,1
jharkhand,poor,india,1
jharkhand,splenomegaly,india,1
higher,jharkhand,india,1
jharkhand,residence,india,1
jharkhand,level,india,1
hlh,jharkhand,india,1
jharkhand,objectives,india,1
jharkhand,malaise,india,1
jharkhand,sewage,india,1
identified,jharkhand,india,1
jharkhand,lethal,india,1
abnormality,jharkhand,india,1
complications,jharkhand,india,1
jharkhand,population,india,1
disease,jharkhand,india,1
jharkhand,outcomes,india,1
jharkhand,organ,india,1
admitted,jharkhand,india,1
intracellular,jharkhand,india,1
fever,jharkhand,india,1
bihar,rishikesh,india,1
bihar,proforma,india,1
bihar,primary,india,1
bihar,vegetation,india,1
bihar,reasons,india,1
bihar,thrombocytopenia,india,1
bihar,emergence,india,1
bihar,govt,india,1
bihar,factors,india,1
bihar,pallor,india,1
bihar,reservoir,india,1
bihar,positive,india,1
bihar,indian,india,1
bihar,examination,india,1
bihar,initiate,india,1
bihar,poor,india,1
bihar,higher,india,1
bihar,residence,india,1
bihar,level,india,1
bihar,hlh,india,1
bihar,objectives,india,1
bihar,malaise,india,1
bihar,sewage,india,1
bihar,identified,india,1
bihar,lethal,india,1
abnormality,bihar,india,1
bihar,complications,india,1
bihar,organ,india,1
admitted,bihar,india,1
bihar,intracellular,india,1
proforma,rishikesh,india,1
primary,rishikesh,india,1
rishikesh,vegetation,india,1
reasons,rishikesh,india,1
rishikesh,thrombocytopenia,india,1
emergence,rishikesh,india,1
govt,rishikesh,india,1
analysed,rishikesh,india,1
endemic,rishikesh,india,1
factors,rishikesh,india,1
pallor,rishikesh,india,1
anemia,rishikesh,india,1
